URL,Descriptions
http://www.privatesafaris.com/,"Leading Southern African, East African Tour Operator & African Safari Specialist. 
East Africa Private Safaris Southern Africa Private Safaris expert."
https://www.facebook.com/KEWASNET/,"Kenya Water and Sanitation Civil Society Network, Nairobi, Kenya. 1.7K likes. 
Kenya Water and Sanitation CSO Network."
https://www.facebook.com/reachingtheunderserved/,"TEENS WATCH Centre is a community based organisation located in the heart of 
diani, South Coast of kenya, with the sole aim of curbing the ever rising issue ..."
,
http://www.weeecentre.com/,"E-Waste collection program in residential areas of Nairobi ... Waste Electrical and 
Electronic Equipment Centre (WEEE Centre) was started in 2005 .. We have ..."
https://www.gmdu.net/corp-61509.html,"We deal in designer products for African markets, leather handbags, cosmetics, 
perfumes, skin care products, nail product.We are located in the Central ..."
,
https://www.facebook.com/acmiafrica/,"African Christian Mission International, Thika, Kenya. 1769 likes · 27 talking 
about this. ACMI believes in God, He who is a changer who changes not. He..."
http://listings.findthecompany.com/l/274805094/Nyrobee-Ltd-in-Nairobi-Kenya,"Nyrobee Ltd is a service located in Nairobi, Kenya. View phone number, 
employees, products, revenue, and more."
https://www.kenyaplex.com/business-directory/3983-gopitech-k-limited-nairobi.aspx,"Address:Ectovelle Area, off Enterprise Road, Nairobi; City/Town: Nairobi; 
Telephone Number: 020-531492; Email Address: info@gopitech.com; Website: ..."
https://adra.org/,"ADRA works in more than 130 countries to bring long-term development 
programs ... emergency response to communities through a network of global 
offices."
http://listings.findthecompany.com/l/274819277/Akukuranut-Development-Trust-Adt-in-Busia-Kenya,"Akukuranut Development Trust Adt is a social service located in Busia, Kenya. 
View phone number, employees, products, revenue, and more."
http://www.hijra.or.ke/,"Humanitarian Initiative Just Relief Aid (HIJRA), is a humanitarian organization 
that aims to positively contribute towards improving the living standards and ..."
,
http://buyer.suchbiz.com/info/KENAMIN-INDUSTRIES-LTD_13jf.html,"KENAMIN INDUSTRIES LTD is international buyer from Kenya,Looking for buy 
Promotional Product products, Tel is 00254 2 746409/747615, View Detail ..."
http://www.supplierss.com/kimar_import_export_company_ltd_e1008880.html,"Kimar Import Export Company Ltd, agricultural and trading company, Our 
headquarters and farms are in Nairobi, We are also well positioned to source and 
ship ..."
http://africaharvest.org/,"Africa Harvest's experience is that the issue of food security and sustainable ... 
The International Fund for Agricultural Development (IFAD) points out that there 
is ...3rd Floor Whitefield Place, School Lane, Westlands | P.O Box 642 ...Dr. Florence Muringi Wambugu is the Founder, Director and the ...Africa Harvest Board of Directors and Project Staff visit a sand ...Dr Blessed Okole Dr. Currently serves as the Chair of the Board ..."
https://www.facebook.com/pages/Oline-Retreads-Limited/132319706915415,"Phone, +254 722 618989 · Address. DAKAR ROAD, INDUSTRIAL AREA; Nairobi 
Industrial Area ... Be the first to review this! Posts about Oline Retreads Limited."
https://www.facebook.com/Loyal-Guard-Child-Welfare-732609653528830/?hc_ref=PAGES_TIMELINE,"Loyal Guard Child Welfare, WANG'URU. 1586 likes · 1 talking about this. Non-
Governmental Organization (NGO)"
,
https://www.facebook.com/reachingtheunderserved/,"TEENS WATCH Centre is a community based organisation located in the heart of 
diani, South Coast of kenya, with the sole aim of curbing the ever rising issue ..."
https://www.crunchbase.com/organization/coast-coconut-farms,"Coast Coconut Farms was started in 2005 by The Pope Foundation as an 
economic development project with a mission to provide sustainable employment
, ..."
http://listings.findthecompany.com/l/274807111/Harp-Distributors-Limited-In-Liquidation-in-Kenya-Kenya,"Harp Distributors Limited In Liquidation is a service located in Kenya, Kenya. 
View phone number, employees, products, revenue, and more."
http://www.akambahandicraftcoop.com/,"We are a Kenyan organization that manufacturers and exports fine wood 
carvings, animal sculptures, decorative accessories, and fancy customized goods
."
https://www.schoolfoundations.org/research-findings,"Schools are expected to change to meet new needs of society and the workplace
. ... Education foundations are ""privately operated, nonprofit organizations ..."
http://www.griculture.co.ke/,"Welcome to Lachlan agriculture. ... Vision: For Lachlan to source and offer unique 
proprietary products and services to enable customers, ... Agrochemicals 
Association of Kenya ... Copyright © 2006 Lachlan Kenya Ltd. All rights Reserved
.Our Contacts. Lachlan Kenya Ltd Sunflag Industrial Park ...KENYA. Lachlan Kenya Ltd Sunflag Indutsrial Park ...Company Profile. Lachlan Kenya Limited, Branded “Lachlan ...BANK OF AFRICA. EMBAKASI BRANCH. KSHS ACCOUNT NO ...>>, HOME, ||, COMPANY INFO, ||, PRODUCTS ... Lachlan ...COFFEE FERTILIZER AND CHEMICAL PROGRAMME ..."
http://www.polymerextrusions.co.uk/,"Working to ISO 9002 criteria we pride ourselves on a record. that is praised by 
our. customers year on year. production waste produced within the industry."
http://technosteelindustries.webs.com/,"Alloy Iron and Steel Castings.Non-Ferrous Casting.Repairing And Maintenance 
Engineers."
https://govtribe.com/vendor/mary-farm-holding-ltd-nairobi-central-province,"Federal contract awards, trends, and obligation activity for Mary Farm Holding 
LTD."
http://www.mea.co.ke/,"We are East Africa's Premier supplier of inputs for crop production empowering 
millions of farmers in Africa. We forge progressive partnerships in a journey ..."
http://www.logwin-logistics.com/company/locations/worldwide-locations/kenya.html,"Logwin in Kenya: with over 250 locations across the world & a reliable network ... 
Air freight, sea freight or land transportation: Our employees can design, ..."
https://www.kenyaplex.com/business-directory/566-theevan-enterprises-limited--nairobi.aspx,"Theevan Enterprises Limited, Nairobi. Address:Box: 17244, Nairobi, Jogoo Road 
opposite City Stadium; City/Town: Nairobi; Telephone Number: 532654/5 ..."
http://www.amirancomm.com/,"Providing our customers with the best Communication and Security Solutions by 
assisting them in finding the most Cost effective Technical Solutions matching ..."
,
https://softkenya.com/directory/seifee-bakeries-1968-ltd/,"Seifee Bakeries (1968) Ltd is located in Jomo Kenyatta Ave, Mombasa. For more 
information about Seifee Bakeries (1968) Ltd see the contacts below:"
http://masabaservices.com/about-us.html,"""Masaba Services Limited was registered in Nairobi in April 2009 and has since 
made establishement in Uganda, Rwanda and Tanzania. Professionalism."
http://remcoproducts.com/,"Remco brand lobby dustpans are available in 9 color-coded options for your food 
safety plan ... These new products are now available through Remco Products!"
http://www.catalystafrica.com/,"Incorporated in 1990, Catalyst Chemicals Limited has its core business in the 
manufacture, import, export, retail and distribution of in many types of raw 
materials ..."
http://teglapeacefoundation.org/,"Our website is under construction but we are in the final stage of the development 
program. 13 days. 23 hours. 59 minutes. 40 seconds ..."
https://softkenya.com/education/maragua-muslim-girls-school/,"Maragua Muslim Girls School is a girls day and boarding school located in 
Ichagaki location, Murang`a County. For further information please see the 
school."
https://www.facebook.com/Mast-Rental-Services-Ltd-1004391712974338/,Mast rental has sites Countrywide. All telecom solutions available.
,
http://www.kenya-golf-safaris.com/,"Since 1991, Tobs Kenya Golf Safaris has been the first and only genuinely 
specialised Golf Tour Operator in Kenya, organizing Golf Safaris, Golf Travel and 
Golf ...Since 1991, Tobs Kenya Golf Safaris has been the first and ...Kenya is known for having the best wild life in the world with 57 ..."
http://www.cimbria.com/contact,"Cimbria East Africa Ltd. Muiri Lane 10, Off Langata Road P.O.Boks 24580, 00502 
- Karen - Nairobi KENYA Phone: +0709 459 000 +051 800 6354 /5 / 7. E-mail: ..."
,
http://www.businesslist.co.ke/company/8916/computer-source-point-ltd,"Computer Source Point Ltd is located in Nairobi, Kenya. Company is working in 
Computer software solution, Camping and Outdoors, Boat repairs ..."
https://www.nigee.org/,"Nigee is also proud to anounce that we have become a permanent and official 
members of the global giving network which is a worldwide foundation aiming at
 ..."
https://www.cma.or.ke/,"Jan 4, 2012 ... This is your home for all the concerns and questions you may have regarding 
capital markets operations in Kenya. Visit www.cma.or.ke for ..."
http://www.asterisk.co.ke/,"Asterisk Limited Address: Kirinyaga Road Opp Transnational bank.PO Box 
49448 00100 Nairobi Phone: 0722205103. Email: asterisk@asterisk.co.ke. 
Powered ..."
https://www.linkedin.com/company/pride-africa,"Learn about working at Pride Africa. Join LinkedIn today for free. See who you 
know at Pride Africa, leverage your professional network, and get hired."
http://yellow.co.ke/united-engineering-supplies-ltd-nairobi,"Yellow Pages Kenya Ltd. ... United Engineering Supplies Ltd. Safety Equipment 
and Services in Nairobi, Kenya. No.37 Dar-es-Salaam Rd Nairobi."
http://tracom.co.ke/,"What We Do Software We have a range of solutions that are scalable to suit your 
business needs making them versatile and multi-purpose.Background Tracom Services Limited is a limited liability ...The solutions we offer and our unique market niche have ...KENYA (Head Office) Tracom Services LimitedEmail: sales ...Got it! This website uses cookies to ensure you get the best ..."
https://www.linkedin.com/company/computer-technics-limited,"Learn about working at COMPUTER TECHNICS LIMITED. Join LinkedIn today 
for free. See who you know at COMPUTER TECHNICS LIMITED, leverage your ..."
https://www.kenyaplex.com/business-directory/4519-skytrain-limited-nairobi.aspx,"Skytrain Limited, Nairobi. Address:Embakasi Road; City/Town: Nairobi; 
Telephone Number: 822049; Email Address: Website: Category: Clearing and ..."
https://www.pinterest.com/explore/youth-group-activities/,"Find and save ideas about Youth group activities on Pinterest. | See more about 
Group games, Teamwork games and Large group games."
http://www.gba.co.ke/member/item/177-ibero-kenya-limited,"Coffee Founded just after the country gained its Independence, the roots of Ibero 
Kenya, one of the oldest green coffee export companies of Neumann Ka..."
http://www.westlinkdevelopers.com/,"Westlink developers ltd is a real estate development company geared towards 
providing affordable property solutions to property investors in Kenya. We offer ..."
http://listings.findthecompany.com/l/274792151/Vas-Motors-Mart-Ltd-in-Nairobi-Kenya,"Vas Motors Mart Ltd is an automotive service company located in Nairobi, Kenya. 
View phone number, employees, products, revenue, and more."
https://www.facebook.com/BrandTrackLtd/,"Brand Track Limited. Brand Track Ltd is a premier supplier of corporate branding 
merchandise in Kenya."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=51912924,"M-PESA Holding Company Limited company research & investing information. 
Find executives and the latest company news."
http://www.africanspicesafaris.com/christian_organisations_reserch_advisory_trust_africa_corat_africa.html,"May 30, 2017 ... Christian Organisations Research and Advisory Trust of Africa (CORAT Africa) is 
located in a Serene Green place near the Bomas of Kenya, ..."
http://info.mzalendo.com/organisation/lake-victoria-fish-ltd/,"People. There is 1 person related to Lake Victoria Fish Ltd . We were unable to 
load Disqus. If you are a moderator please see our troubleshooting guide."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=26809016,"Triton Petroleum Co. Ltd operates as a petroleum dealer. The company has more 
than 20 retail outlets as well as storage facilities. The company is based in ..."
http://listings.findthecompany.com/l/274804636/87-Highway-Farmers-in-Nairobi-Kenya,"87 Highway Farmers is a household appliance manufacturer located in Nairobi, 
Kenya. View phone number, employees, products, revenue, and more."
http://ads-nyanza.org/,"ACK Development Services (ADS)-Nyanza is a non-profit making faith based ... 
the four ACK dioceses encompassing the 6 Nyanza region counties irrespective
 ..."
http://www.health.go.ke/2016/11/kenya-moves-hiv-and-aids-fight-to-adolescents-and-youths/,"Nov 28, 2016 ... NAIROBI, Kenya, Nov 25 – Kenya will this year focus its activities on ... resources 
in the fight against HIV and AIDS among adolescents and ..."
http://www.farmchem.com/,"FarmChem offers all the top brands in chemical handling equipment and has the 
experience you need to develop your next bulk site facility."
http://listings.findthecompany.com/l/274842436/Carolina-Fresh-Produce-Limited-in-Nairobi-Kenya,"Carolina Fresh Produce Limited is a service located in Nairobi, Kenya. View 
phone number, employees, products, revenue, and more."
http://www.comesatradehub.com/featured_products_details_prdcts_index.asp?member_id=550,"2 . DEODORANT SPRAY Please contact us with your requirements. We look 
forward to hearing from you. Thank you. Products by Ariman Technologies Ltd ..."
https://azicon.co.ke/,"Azicon (K) Limited is a Kenyan Company incorporated in 1988. The company 
was incorporated to provide services in airfield lighting and navigational systems
 ..."
http://capricornlogistics.co.th/,"Logistics Services, Supervision the movement of goods and transmit the quick 
information."
http://www.metcolimited.com/contact,"4. Take left on Lusaka Close from the cabro road. 5. Drive straight on Lusaka 
Close. Metco Limited is the last go-down on the left. Directions to Metco Limited ..."
http://www.northstar-alliance.org/,"At North Star Alliance, our mission is to provide quality healthcare to mobile 
workers and the communities they interact with. Discover our values ...Our clinics are located at 'hotspots' such as border posts, transit ...Dar es Salaam is the largest city in Tanzania. It is also the country's ...Visiting address. Unit 23, 139 Josiah Gumede Road ...Osborne Ndalo Amollo grew up in Mombasa, the second-largest ...Let's Get East Africa Moving [VIDEO]. Supply chains are in ...North Star Alliance Opens Laboratory in Kenya ... In fact ..."
http://tbmlimited.com/,"Trans Business Machines Ltd (TBM) is a fully owned Kenyan Company 
established in 1991 with an objective of Marketing, Sales and Services 
Information and ...About Us. Trans Business Machines is an ICT (Information, ...Trans Business Machines ... Davies Maina-Business ...Contacts. Trans Business Machines Limited (TBM). 6th ...Trans Business Machines ... Partners. Partners."
http://reverse-phone.findlocallist.com/412318039,"412318039 Reverse Phone Lookup, This phone number is owned by Business(
M-Tech Building Works Limitedm-Tech Building Works Limited), Read the ..."
http://listings.findthecompany.com/l/267230570/Sybes-Commodities-Limited-in-Mombasa-Kenya,"Sybes Commodities Limited is a freight transportation arrangement company 
located in Mombasa, Kenya. View phone number, employees, products, revenue,
 ..."
http://listings.findthecompany.com/l/269603248/David-Kamau-Engineering-Company-Ltd-in-Nairobi-Kenya,"David Kamau Engineering Company Ltd is an engineering service located in 
Nairobi, Kenya. View phone number, employees, products, revenue, and more."
https://www.kenyaplex.com/business-directory/14882-johnson-pump-kenya-ltd-nairobi.aspx,"Johnson Pump Kenya Ltd, Nairobi. Address:Elephant Soap Complex, Shimo La 
Tewa Road, Off Lusaka Road, Industrial Area; City/Town: Nairobi; Telephone ..."
,
http://www.fsicapital.co.ke/,"FSI Capital is a full service micro finance company that was founded in 2001. Our 
specialization is solely in the provision of structured financing to individuals ..."
http://www.sahara.co.za/,"All Sahara products have a limited 1 year carry in warranty. Certain Sahara 
Desktop and Laptop computers are covered by a 1 year Fetch & Repair warranty."
https://www.facebook.com/pages/toridoll-kenya-limited/916092958439923,"toridoll kenya limited, Nairobi, Kenya. 1 like. Company."
http://www.warburgpincus.com/investments/industry/energy/,"... more than 40 countries. AAG Energy Limited. Year of Investment: 2010 ... Year 
of Investment: 2008. Chisholm Energy Holdings, LLC. Year of Investment: 2016 ..."
http://listings.findthecompany.com/l/274823921/Peminjo-Ltd-in-Nairobi-Kenya,"Peminjo Ltd is a petroleum refining company located in Nairobi, Kenya. View 
phone number, employees, products, revenue, and more."
https://www.behance.net/gallery/9782021/Antipest-(K)-Ltd,"Antipest (K) Ltd is the national distributor for Bayer Animal Health (Livestock 
Products) and Fort Dodge Animal Health products in Kenya. Antipest also 
distribute ..."
http://listings.findthecompany.com/l/267230182/Nyaigesa-Building-Contractors-in-Kisii-Kenya,"Founded in 1975, Nyaigesa Building Contractors is a mid-sized organization in 
the engineering services industry located in Kisii, Kenya. It has 40 full-time ..."
http://m.eabl.com/about-us/the-group/east-african-maltings-ltd,"East African Maltings Limited | EAML Located in Industrial Area - Nairobi, EAML 
plays a vital role of supplying quality brewing raw materials in the form of Malt, ..."
https://monsanto.com/company/locations/kenya/,"Inclusion & Diversity. True innovation requires people who are brave enough to 
ask big questions and offer truly unique perspectives. Diversity of opinion and ..."
http://www.commonwealthofnations.org/organisations/stellavision_ltd/,"Stellavision Ltd. Address, Jomo Kenyatta Avenue. City, Kisumu. Phone, +254 57 
202 3860. Our Partners. Kenya Partners. Co-operative Bank of Kenya Limited. 0."
http://www.kobo-safaris.com/,
http://listings.findthecompany.com/l/268239664/Panda-Auto-Limited-in-Nairobi-Kenya,"Panda Auto Limited is an automobile parts and supplies used and rebuilt 
company located in Nairobi, Kenya. View phone number, employees, products, ..."
https://www.powerpoint.co.ke/,"PowerPoint Systems deals in solar powered equipments, Solar Panels, Power 
backup and clean energy solutions and now our newly introduced line of general
 ...Contact. Address: DRS House No.10 Lusaka Road, opp Shell ...We specialize in renewable solutions such as solar and ...PowerPoint Systems deals in solar powered equipments, Solar ...Who we are. We specialize in renewable solutions such as ...PowerPoint Systems (E.A) Ltd supplies and installs Solar ...DRS House No.10 Lusaka Road, opp Shell Petrol Station ..."
https://www.pciaonline.org/namalere-forest-conservation-youth-group,"Mission. NFCYG's mission is to promote energy conservation and reduce 
deforestation in the western Kenya, by supporting community driven efforts and ..."
https://www.kenyaplex.com/business-directory/27049-ongatet-enterprises-ltd-kericho.aspx,"Ongatet Enterprises Ltd, Kericho. Address:Kericho; City/Town: Kericho; 
Telephone Number: +254-053-20583; Email Address: Website: Category: 
Herbalists ..."
https://www.devex.com/organizations/kirinyaga-construction-k-limited-42582,"Kirinyaga Construction (K) Ltd is a Civil Engineering Construction Company 
offering services in Planning, Designing Constructing and Maintaining Civil ..."
http://www.dynaplas.com/,"Dynaplas Limited – Innovation with Integrity High Precision Thermoplastic 
Functional Components and Lightweight Solutions. One Stop Source for 
Engineering, ..."
http://www.khf.co.ke/,"Kenya Healthcare Federation (KHF) a private sector membership-based f 
organization and serves as the health sector board of the Kenya Private Sector ...Kenya Healthcare Federation (KHF) is the health sector board ...Private Sector Health Partnership – Kenya. The Private Sector ...ROSAMI COURT, 1ST FLOOR, MURINGA ROAD, OFF ...Our Members. Home / Our Members. access. QuintilesIMS ...On May 3, private health sector representatives from Kenya ...Leadership. Home / Leadership. Chairman. amit-300x300. Amit ..."
https://www.nihr.ac.uk/about-us/how-we-are-managed/our-structure/infrastructure/biomedical-research-centres.htm,"Formed through partnerships between England's leading NHS organisations and 
universities, 20 NIHR Biomedical Research Centres conduct translational ..."
https://www.lvbcom.org/,"Lake Victoria Basin Commission (LVBC) is a specialized institution of the East ... 
for coordinating the sustainable development agenda of the Lake Victoria Basin."
http://yellowpages.co.tz/listings/swift-global-logistics-ltd/,"Oct 7, 2015 ... Bibi Titi Mohammed Street, Dar es Salaam, Tanzania; +255-22-2152522, +255-
755-682003; www.swiftifreight.com. P. O. Box : 4194. Region: ..."
http://www.humanneedsproject.org/,"Apr 20, 2017 ... Human Needs Project is a water based, Clean Technology Project which aims to 
insert utility-community centers into slums.HNP Board Member / Earth Capital Partners and Founder Pró ...John Gage was previously the Chief Researcher and Director ...Human Needs Project builds infrastructure for opportunity.Our ...Connie Nielsen is a Danish actor committed to serving the ...Directions to the Kibera Town Centre: Right before the ...These integrated services provide a holistic solution to the ..."
http://web.missouri.edu/ikerdj/papers/ND-SFCD.html,"Sustainable agriculture cannot be defined as a set of farming practices or methods, but instead must be defined in terms of its purpose – sustaining people across generations through agriculture -- and the ecological, economic, and social principles that must be followed in achieving that purpose."
https://www.ftaarea.com/company-details-135/1213235.html,"HIDDEN TREASURES BOOK WHOLESALERS LTD is a company at Kenya,Fax 
is (254) 20 - 556770 (+254-(254) 20 - 556770),Address is Enterprise Rd."
http://www.rfsworld.com/,"RFS (Radio Frequency Systems) is a global designer and manufacturer of cable 
and antenna systems plus active and passive RF conditioning modules, ...Contact us · Europe · Middle East & Africa · North America · Latin ...Contact information for RFS in Northern Europe, including ...RFS offers a comprehensive transmission line portfolio to fit ...Radio Frequency Systems (RFS) is built on more than 100 years of ...A general overview of RFS, including trademark, quality ...Support · My RFS · Product Finder ... See product details legend ..."
http://www.sasolfoundation.co.ke/,"Sahelian Solutions (SASOL) is a Non-Governmental Organization (NGO) 
registered in ... SASOL Foundation is commonly associated with building sand 
dams."
,
http://www.shipserv.com/category/chandlery/hong-kong/HK/9,"Ship Chandlery Marine & Shipping Equipment in Hong Kong, World Leading 
Marine ... United Shipchandlers Ltd. Tsuen Wan, New Territories, Hong Kong."
https://www.linkedin.com/company/chromafrica-llc,"Learn about working at ChromAfrica LLC. Join LinkedIn today for free. See who 
you know at ChromAfrica LLC, leverage your professional network, and get ..."
https://www.linkedin.com/company/safety-surveyors-limited,"Safety Surveyors Limited was incorporated in 1989 originally to deal with issues 
of fire safety and protection, burglary and other disasters of industrial or ..."
https://megascopekenya.com/,"Megascope Healthcare Ltd (K) Ltd provides services of distribution and suppliers 
of medical equipment and hospital disposables. Megascope Healthcare (K) Ltd ...Get In Touch With Us Today ... CONTACT US THROUGH ...About Us. Home / About Us ... CONTACT US. Our Contacts ..."
http://listings.findthecompany.com/l/274778908/Kabianga-Tea-Factory-Limited-in-Kericho-Kenya,"Kabianga Tea Factory Limited is a grocery company located in Kericho, Kenya. 
View phone number, employees, products, revenue, and more."
http://www.rocklink.co.ke/,"Rock Link Geological Consultants Ltd is a private company registered under the 
Kenya Companies Act (Cap. 486). We are young, dynamic firm offering ..."
http://www.bizearch.com/company/Eldoret_Hides_Ad_Skins_Merchants_327465.htm,"We Are company based in Kenya western part of the country. We are buyers of 
both raw hides and skins and also camel wet salted hides here in Kenya."
http://yellow.co.ke/timwood-products-ltd-nairobi,"Timwood products ltd is a company located in Nairobi, Kenya dealing in: Pipes & 
pipe fittings, steel distributors & suppliers, steam cleaning equipment, tea ..."
http://yellow.co.ke/waterfords-kenya-ltd-nairobi,"Yellow Pages Kenya Ltd. ... Waterfords Kenya Ltd. Computer Cabling & 
Networking Dealers in Nairobi, Kenya. Westlands, Amee arcade, 3rd Flr Nairobi."
http://www.cynets.com/,"At cyber networks we have designed a variety of sites on a number of themes 
and platforms using different languages and technologies,On the following ..."
http://listings.findthecompany.com/l/274812221/Ringroad-Church-Of-Christ-Youth-Group-in-Kisumu-Kenya,"Ringroad Church Of Christ Youth Group is a service located in Kisumu, Kenya. 
View phone number, employees, products, revenue, and more."
http://www.businesslist.co.ke/company/55534/k-n-airlink-ltd,"Have questions? Get answers from K N Airlink Ltd or BusinessList.co.ke users. 
Visitors haven't asked any questions yet. Ask a Question ..."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=13064550,"Africa Cargo Handling Limited offers import and export air freight services. The 
services include aircraft handling, freight loading and unloading, import ..."
http://www.healthcareinkenya.com/5171-kenroof-company-ltd,"Physical Location: Maasai Road off Mombasa Road. Postal Address: P.O Box 
28538, Nairobi 00200. Telephone: 020-531934/5. Email: kenroof@wananchi.
com."
http://www.goldplat.com/projects/kilimapesa-gold-kenya,"Kilimapesa is a producing gold mine located in South Western Kenya. The mine 
is located in the historically productive Migori Archaean Greenstone Belt and ..."
http://www.ipar-rwanda.org/,"Welcome to the official website of the Institute of Policy Analysis and Research, 
IPAR-Rwanda. IPAR-Rwanda is a registered independent, not-for-profit research
 ..."
http://www.srcc.co.ke/,"Information Technology Consulting. SRCC focuses on directly supporting the 
business objectives of an organization and emphasizing the business value IT ..."
http://www.fidelitybank.co.ke/,"Now present in Kenya, SBM Bank (Kenya) Limited reaches out to more ... 
provides a wide range of corporate and commercial banking solutions to its 
clients."
http://www.greif.com/,"Greif is a manufacturer of industrial packaging systems and industrial bulk 
containers. Greif operates in more than 50 countries. Contact Us Today."
http://www.worldwidemoversafrica.com/kenya.htm,"P.O. Box 46748-00100, Nairobi, Kenya Courier: G.F.Corvin Centre, Off Ring 
Road Ruaraka, Nairobi Tel +254 20 356 5281, 2,3,4. C Prior: +254 20356 5290"
https://www.kenyaplex.com/business-directory/12409-spa-engineering-and-equipment-ltd-nairobi.aspx,"SPA Engineering and Equipment Ltd, Nairobi. Address:Dakar Road, Off 
Enterprise Road; City/Town: Nairobi; Telephone Number: 530242; Email Address
: ..."
https://www.youtube.com/watch?v=dzAI-QKFnxA,
https://www.kenyaplex.com/business-directory/15475-plastics-and-rubber-industries-2005-ltd-nairobi.aspx,"Plastics and Rubber Industries 2005 Ltd, Nairobi. Address:Off Enterprise Road, 
Gilgil Road; City/Town: Nairobi; Telephone Number: 020-531344; Email Address
 ..."
https://www.facebook.com/pages/Ekati-hauliers-ltd/378861952217030,"Ekati hauliers ltd, Emali, Rift Valley, Kenya. 1 like. Company."
https://www.facebook.com/pages/Balwant-and-Didar-Engineers-ltd/556732831010838,"Balwant and Didar Engineers ltd. Product/Service. 0 people like this topic. Want 
to like this Page? Sign up for Facebook to get started. Sign Up. It's free and ..."
http://raetrust.org/,"Welcome to the Rehabilitation of Arid Environments (RAE) Trust The RAE 
Charitable Trust has worked with local Kenyan communities for over two decades 
to ..."
http://www.wildlifetrails.com/,Kenya Wildlife Trails - The trusted name for travel in East Africa.
http://www.baxglobal.com/,"Bax Global, Inc.'s international freight forwarding and logistics operations have 
been integrated into Schenker, Inc. In 40 seconds you will be redirected to ..."
http://www.bankofindia.co.in/,Nationalised bank with a presence in all the major trade centers of the world.
https://www.kenyaplex.com/business-directory/13382-grand-paints-ltd-nairobi.aspx,"Grand Paints Ltd, Nairobi. Address:Lunga Lunga Road; City/Town: Nairobi; 
Telephone Number: 020-532635; Email Address: Website: Category: Paint ..."
https://www.fuzu.com/company/avtech-systems-limited,"About. Avtech Systems Limited is a leading systems integrator in professional 
Audio and Video solutions across the East Africa region. Established in 2001 ..."
http://www.ttcoman.com/,"Technical Trading LLC has its marketing and service facilities located in Muscat. 
It is the flagship company of the Al Sulaimi Group in the Sultanate of Oman, and ..."
http://satg.org/,"I am currently doing 8 weeks, internship with Somali Agriculture Technical Group 
(SATG). The reason why I have chosen SATG is that, SATG is a homebased…Mission: To strive for peace and prosperity through sustainable ...SATG | Somali Agriculture Technical Group ... We at SATG ...An introduction to our work in agriculture can be found here ...It was originally introduced and tested at the Bonkaay Dry Land ...TRAINING. One of SATG's main objectives is to disseminate ...Agricultural mechanization implies the use of various power ..."
https://www.facebook.com/pages/diocese-of-embu-caritas/777021752326800,"diocese of embu caritas, Embu, Kenya. 4 likes. Company."
http://www.healthcareinkenya.com/967-kenyenya-district-hospital,"You are here: County Hospitals; Kenyenya District Hospital ... Kenyenya. Postal 
Address: P.O. Box 6, Ogembo 40204. Telephone: 0721-236582. Email:."
https://www.imcdgroup.com/media/news/imcd-acquire-business-chemicals-and-solvents-ea-ltd-kenya,"Jun 30, 2016 ... ROTTERDAM, The Netherlands (30 June, 2016) – IMCD N.V., a global leader in 
the sales, marketing and distribution of speciality chemicals ..."
https://www.kenyaplex.com/business-directory/10470-manufacturers-and-suppliers-k-ltd-nairobi.aspx,"Manufacturers and Suppliers (K) Ltd, Nairobi. Address:Garage Road, Off Dar-es-
Salaam Road; City/Town: Nairobi; Telephone Number: 554199; Email Address: ..."
http://www.commcarrier.com/,"Read about CommCarrier, one of the country's leading satellite operators. 
Enterprise +. Find out about our work in the enterprise sector. Carrier services +."
https://www.oryxenergies.com/en/country/kenya,"Oryx Energies has been in Kenya since 2004 (initially as Addax Kenya Ltd), 
starting as a trading affiliate before becoming an integral part of downstream ..."
http://www.healthcareinkenya.com/1187-yala-sub-district-hospital,"Categories: County Hospitals. County: Siaya. Physical Location: Siaya. Postal 
Address: P.O Box 302 ,Yala 40610. Telephone: Contact the hospital.  . Close."
http://cfsk.org/,"An important aspect of CFSK's work is pioneering new and appropriate 
technologies. This essential activity is informed by the need to adapt emerging ...Who we are. Computers for Schools Kenya (CFSK) is a non ...Supply of Computers and Computer Accessories. CFSK ..."
http://www.chem-labs.com/,"CHEM-LABS is a company that aims at procuring and distributing quality 
laboratory and medical diagnostic products to Clinical laboratories, Hospitals, ..."
http://lineareastafrica.net/,"Regardless of the size or complexity of the project, and regardless of the 
destination, the team at Linear will tailor a shipping solution according to your 
needs."
https://www.tropicair.com/,"The Airline of Belize ... staff first, and by doing so, have become a leader in the 
airline business in the region. .... Designed under a coconut tree by Tropic Air Ltd."
https://www.facebook.com/pages/ogiek-women-development-consort/107068182659235,ogiek women development consort. 2 likes. Company.
http://interiors.co.ke/dunlop-industries-ltd/,"Mar 4, 2014 ... The parent company Olympia Capital was registered in the 1970s as Dunlop 
Kenya Limited, then a subsidiary of a well known British ..."
http://synqafrica.com/,"Synq Africa is a next-generation relationship management firm focused on 
creating new markets and harnessing existing propositions. Through our 
immense ..."
